name,family name,gender,country,birth year,treatment,X1,X2,X3,X4,X5,Y
Зухра,Багатырова,F,RU,1992,1,28,5.28124343152959,0.554396563084057,6.711388473047964,7.0,28.414405069686094
Mila,Gavrolova,F,RU,1992,0,28,8.611141731487015,2.7869882051870274,7.040637294477177,7.0,88.99050878750714
Андрей,Рачилин,M,RU,1964,0,56,11.150471648753006,2.4381103628004452,7.0887575055795295,7.0,101.11582798648524
Эльвира,Якупова,F,RU,1992,1,28,6.651511605231143,1.9506718270495667,7.581121034919265,7.0,66.86113630486435
Талья,Нови,F,RU,1964,0,56,12.945891382487046,2.1171526716581335,6.427396569881663,7.0,101.7452814543054
Артём,Балычев,M,RU,1953,0,67,5.843093022506239,-1.5068334288896148,6.565519527471837,7.0,-35.81732838956271
Анна,Матвеева,F,RU,2000,0,20,7.370589801049117,0.7035959455886647,6.314586745285136,7.0,17.260782072004364
Владимир,Харчук,M,RU,1992,0,28,6.62940790003151,0.5491613731172902,7.375131095186711,7.0,11.730186123186638
Zainab,Bagaytdinova,F,RU,2000,1,20,7.656685172758746,0.9910479769855405,6.841232237641633,7.0,40.56547024097979
Владимир,Воронин,M,RU,1953,0,67,9.320564421098698,1.4429319576207777,6.976914516056623,7.0,48.87970791160478
Алексей,Смолин,M,RU,1992,0,28,7.417419052067548,-1.019761476452879,6.86240385324284,7.0,-31.005866023404856
Lyubov,Shatskova,F,RU,1953,1,67,8.767504549722723,2.057776677217341,6.910693188779593,7.0,113.21070613220994
Olya,Businka,F,RU,1953,1,67,10.635756522160827,0.6403851190640245,7.125166961700778,7.0,70.60171773578666
Нарана,Квин,F,RU,2000,0,20,7.237161046216875,1.4668320553479515,7.35059891772475,7.0,38.22817923644581
Ибрагим,Арби,M,RU,2000,0,20,6.459420865802142,2.163397591763131,6.436905632481,7.0,50.69882852413434
Valeria,Selivanova,F,RU,1964,0,56,5.840680232902989,-0.4832707282231227,7.283385680049652,7.0,-12.857682395911382
Alex,Net,M,RU,1992,1,28,11.279453272127038,0.7710265033153806,7.37389958254072,7.0,50.543160880007235
Fc,Cube,M,RU,1992,0,28,9.888752313356983,-0.9854731069833519,6.437427521893032,7.0,-39.43469415662321
Ирина,Годун,F,RU,2015,1,5,7.78460817958627,2.343212800553025,7.041386045747848,7.0,70.60974649908319
Иван,Фролов,M,RU,1953,1,67,8.503189614002503,2.674859880532897,7.068792070647863,7.0,131.13291201673314
Anastasia,Tarasyj,F,RU,1953,0,67,7.490001106111102,0.17434894068953377,7.230737774019272,7.0,2.8146706464071576
Андрей,Медведев,M,RU,1992,1,28,7.44780322862189,3.258738666057434,7.252693028164203,7.0,109.68670883605363
Галина,Коваленко,F,RU,1992,0,28,9.076122288834345,1.9032941303812885,7.112624144650252,7.0,63.45933181826402
Alex,Nemiroff,M,RU,1992,1,28,8.007595759883804,1.2856681928814153,6.712563172960487,7.0,56.4101803620233
Gavlat,Jon,M,RU,2015,0,5,5.9580081360587585,-0.51749673837625,7.05086364611411,7.0,-13.919418907896702
Наталья,Тезикова,F,RU,1964,0,56,8.06867881228794,-0.21155430844525863,6.879130128804221,7.0,-8.74377945135512
Ато,Шозодалалов,M,RU,1992,0,28,8.499821298024553,0.5685664170630981,7.247456871615391,7.0,16.221740564361625
Сергей,Мелик-Пашаев,M,RU,1992,0,28,6.553845525521133,1.9650714107378966,6.981398968516109,7.0,46.71449150421489
Татьяна,Валько,F,RU,1964,0,56,9.773479471997097,1.426676037006111,7.165620682329664,7.0,50.81808635722734
Rasul,Taramov,M,RU,1992,0,28,8.178072601394076,0.6494146389843648,6.599701238137587,7.0,17.833101889214277
Мария,Денисова,F,RU,1992,1,28,4.5643514794713935,0.2713196263431645,7.216263037888334,7.0,22.15385483914365
Зенфира,Фейзуллаева,F,RU,2000,0,20,8.863472017747629,-0.9143008539763928,6.794918031192372,7.0,-33.07915916735277
Денис,Голованов,M,RU,2015,1,5,7.660343912142053,1.5771413211386407,7.1809838042268295,7.0,47.246650754568115
Танюша,Филиппова,F,RU,2000,0,20,7.021643486342848,0.9658655555612619,7.0852498153846435,7.0,23.5790949211943
Георгий,Киося,M,RU,2000,1,20,12.62587664270038,0.8165524095720408,6.978906590384538,7.0,50.951184945349425
Настя,Искра,F,RU,1992,0,28,8.939987907769384,0.6169049760228436,6.705770408087468,7.0,18.64399800184041
Лиза,Гунявая,F,RU,1964,0,56,10.209597858439082,0.49730582731034756,6.250286207928936,7.0,16.825491499219215
Вячеслав,Андреев,M,RU,2015,1,5,6.187261421893266,2.1052544165809004,7.075110542191368,7.0,50.802368601968936
Mishka,Myagky,M,RU,2015,1,5,9.04774894463587,-1.0901709241756683,6.611293781050962,7.0,-36.326338144717965
Алексей,Шкодин,M,RU,1992,0,28,5.921804551381228,0.7901325310293305,6.851351116290657,7.0,15.514020517459034
Irina,Mamedova,F,RU,1953,0,67,7.770234106775791,1.1412489068145109,6.357404998578516,7.0,31.266695089188616
Маргарита,Большакова,F,RU,1992,1,28,11.442006884559879,-0.05071945972558028,7.104383138213106,7.0,15.208303113382188
Илья,Юзмухаметов,M,RU,1964,0,56,8.546140006837515,1.0930909116941312,6.914119513916357,7.0,33.25233467154761
Екатерина,Шульц,F,RU,1953,0,67,10.034834406565707,0.504337561091247,7.126389560624489,7.0,17.05195727315791
Zemfira,Mullakhmetova,F,RU,2000,1,20,8.677465309559675,3.9447344538943043,7.592145166308031,7.0,142.03477744113283
Екатерина,Тихонова,F,RU,2015,1,5,3.663501849204807,1.8253362778436586,7.170437241076735,7.0,26.744993347840076
Ася,Хамхоева,F,RU,1992,0,28,7.87506622271233,1.4325490889319115,7.1620520519236175,7.0,40.700744368526266
Алексей,Сараев,M,RU,2015,0,5,6.499878912318347,2.735945080220607,7.3479912860357715,7.0,65.46432394151427
Сергей,Фед,M,RU,1992,0,28,8.289074160122857,2.7402428544464215,6.917935493426909,7.0,84.0685479508003
Elena,Shamtieva,F,RU,1992,1,28,9.392481429265295,2.066168732500991,7.330058294018699,7.0,91.22687914009353
Виталина,Касарина,F,RU,1964,0,56,10.812735398617216,-0.5038064605837737,7.597849789422983,7.0,-22.73929498494439
Виталий,Бедурев,M,RU,2000,0,20,9.471638666378531,1.300638398439741,6.802598104091907,7.0,44.53094254277757
Ибрагим,Тохтиев,M,RU,1992,1,28,10.023502798125579,1.615709008729809,7.533812338690173,7.0,79.08392496666308
Илья,Мавренков,M,RU,1992,1,28,10.829356966984808,1.551864144326044,7.001236277612585,7.0,81.24301581405803
Татьяна,Кучерова,F,RU,1953,1,67,8.456334547809158,0.70265055315023,7.177701790294458,7.0,67.31517730422831
Ольга,Волчецкая,F,RU,1992,0,28,7.067435102024741,2.9759011729771863,7.135303147123382,7.0,77.74467638040223
Ольга,Ванюнина,F,RU,1953,0,67,7.623074494641541,1.2040358765734558,6.821054096692528,7.0,32.60216053209194
Екатерина,Козубенко,F,RU,1964,1,56,7.492745987839294,2.899584221091832,6.942211139691766,7.0,119.52098727811133
Anna,Elhimova,F,RU,1964,0,56,10.037083420326024,0.7905167068017069,6.680030341197731,7.0,27.829101664248693
Альбина,Юмагужина,F,RU,1992,0,28,8.422196657617217,1.8564672635314285,7.357948257612702,7.0,57.305741525151504
Лариса,Ратникова,F,RU,1992,0,28,6.5742954378825775,0.7297477729792531,6.922788421706194,7.0,15.987395334945823
Валентина,Прыгунова,F,RU,2015,1,5,6.228276820178658,-0.06961641268650887,7.229576858528006,7.0,-0.2956459808032159
Anna,Gurchinskaya,F,RU,1953,0,67,7.527567952105312,-0.36763372479129974,7.4012655199631565,7.0,-12.612441606478484
Елена,Тимахова,F,RU,2015,1,5,4.64872978772429,0.38824854258944397,6.9185212352072645,7.0,8.113722262320001
Андрей,Горбунов,M,RU,2000,0,20,4.958666170140467,0.5648388121173363,7.240111786023623,7.0,8.498419637009807
Дмитрий,Никулин,M,RU,1992,0,28,9.191364873943888,0.125731687670365,6.610736415374562,7.0,2.0465832321362196
Анжела,Фурсова,F,RU,1953,0,67,9.167877918528367,0.5588002452356412,6.612647072818719,7.0,17.12321211568446
Мага,Магомедов,M,RU,1953,1,67,6.523345947035671,0.8566132210974382,7.170714103371469,7.0,65.96835219973853
Екатерина,Медоян,F,RU,1964,1,56,9.306388956204415,3.127375472849716,6.834460656614659,7.0,147.52572636486414
Дмитрий,Чернышов,M,RU,2000,0,20,5.797485432661887,2.5803071023946584,7.359670236495563,7.0,54.73654606333143
Кирилл,Герасимов,M,RU,2015,1,5,7.520839884303374,2.8131767209956227,7.021058662526153,7.0,81.68592723170858
Tatiana,Miroshnichenko,F,RU,2000,1,20,9.35193184844857,0.8583024432101972,6.708108715479276,7.0,42.18908413765499
Наташа,Качай,F,RU,2015,1,5,7.607497550822199,1.555373085912126,7.159196069342801,7.0,46.29396330489801
Александр,Балакан,M,RU,1992,1,28,6.215316832853205,3.656124672611712,6.868767105154885,7.0,103.69046442343209
Юрий,Плисецкий,M,RU,1992,1,28,6.286005761822991,1.615001713946309,6.666042853862247,7.0,55.85071639992952
Алексей,Тихонов,M,RU,1992,1,28,8.15840304512973,0.9677147162110769,6.980920945365575,7.0,47.376023279771424
Сергей,Карпенко,M,RU,2015,1,5,4.977337606817488,0.2850164040915071,6.858110015646199,7.0,6.626717064130766
Наталья,Барышникова,F,RU,2000,1,20,8.084973140264733,1.216270470099092,7.224210752408927,7.0,49.21771708892701
Саша,Пухачев,M,RU,1953,0,67,6.766154894854898,2.1716355965088,7.189557021854129,7.0,53.6755517513545
Паша,Сильчев,M,RU,2000,1,20,8.728030992151545,1.4723804948848023,7.121227690667646,7.0,60.65251015391074
Сергей,Чумакин,M,RU,1992,0,28,8.175362499421654,0.9373301558937184,6.399474821027479,7.0,26.703127504193205
Наталья,Ситникова,F,RU,2000,1,20,7.379339941458784,1.246490968196418,7.029375687241898,7.0,46.74368160433717
Вячеслав,Боровиков,M,RU,1992,1,28,7.456167553945666,2.217262895927861,6.808257356033251,7.0,80.14257754373278
Тамара,Самойлова,F,RU,1992,1,28,7.322715551125656,0.3218602713791321,6.790495455949777,7.0,26.270339211411724
Руслан,Алипов,M,RU,1964,0,56,8.046018254004046,-1.5795501094573379,7.350231545882184,7.0,-50.40612825821651
Алина,Пшеничная,F,RU,1992,1,28,6.535250286444158,1.1820288734378566,6.724114950932505,7.0,46.64698791237524
Татьяна,Скворцова,F,RU,2015,0,5,8.432584209225494,3.2038441588729922,6.718722248319044,7.0,100.35418110778122
Масуд,Яшуркаев,M,RU,1992,0,28,13.035435295975097,2.3609911507329735,7.135760361041974,7.0,114.77414143169477
Katerina,Bovenko,F,RU,2000,1,20,8.59173184839131,-0.18231620530334794,7.336720395454675,7.0,5.931996845554691
Maria,Kaverina,F,RU,2015,0,5,6.408491307740275,3.13952783561911,6.958024867624879,7.0,74.22239044240703
Надежда,Сенина,F,RU,1992,1,28,6.588286218443205,0.9552855477929255,6.615833170506799,7.0,41.172864145910204
Алёна,Пономарева,F,RU,1964,1,56,8.11051145706881,1.443142140046235,6.741691280066053,7.0,81.37584308734503
Дима,Шкуднов,M,RU,2000,1,20,8.276352801597467,2.4508590578946365,7.297817068525738,7.0,88.95252767228047
Асият,Мусаева,F,RU,1953,0,67,9.303065490468196,-0.6294433226842829,6.566580653439312,7.0,-24.611474176421332
Александр,Соболев,M,RU,2015,0,5,6.274262689859605,1.0851492405316894,6.863696724027282,7.0,23.61008488345394
Cesar,Palomo,M,RU,1964,0,56,14.865556802247056,-0.3386534105880469,7.176807718730275,7.0,-21.29435145430867
Максим,Берая,M,RU,1992,0,28,5.601403413043336,-0.5113579465445818,6.961677249733069,7.0,-13.115499213997282
Зайнаб,Багилова,F,RU,1992,0,28,7.800638795402428,0.6319937680155115,7.0103046080393865,7.0,16.518067937503453
Альбина,Логинова,F,RU,1964,1,56,5.865408802811744,-0.503159287421106,7.326248086828494,7.0,25.866527088978543
Елена,Кондратова,F,RU,1953,0,67,8.70989295060342,0.5772133394438262,7.255220571595055,7.0,16.96415914048574
Olga,Zueva,F,RU,1992,1,28,12.152655706910386,1.4249778197703775,7.0828432797627325,7.0,83.21249229248824
Болушбек,Айка,M,RU,2015,1,5,9.162736989011094,1.9224804414583034,7.2001806994006445,7.0,68.28072754634276
Лидия,Сушкова,F,RU,1992,0,28,9.314591917966496,0.7511570488211344,6.951868325817731,7.0,24.353364213156187
Anastasiya,Pakhlyan,F,RU,1992,1,28,10.04042874959969,1.186030994054626,7.253796659346538,7.0,62.710741844047945
Давид,Рамазанов,M,RU,1992,1,28,7.812515259418901,0.7379898832760122,7.0525246381790945,7.0,39.30656589902209
Виктор,Гребенчиков,M,RU,1964,1,56,10.483294503359957,0.30709192365840476,6.702496746573832,7.0,49.11892951878525
Liubovi,Goncear,F,RU,1964,1,56,8.490330443392986,-1.7232175643732885,6.511447669902086,7.0,-18.77477290285391
Liza,Fadeeva,F,RU,1992,0,28,6.22296079977285,2.6438966856320856,7.265375791163186,7.0,60.3837526949266
Вейсал,Абдурахманов,M,RU,2000,1,20,8.704864666643235,2.0749589604921725,6.895640160173387,7.0,80.38445694401902
Александр,Меркулов,M,RU,1992,1,28,6.092947993333161,2.6059671810925704,6.830162632427945,7.0,77.66345219209475
Aleksey,Limonnov,M,RU,1992,1,28,10.179155993816043,4.263293128226215,6.781473411008245,7.0,182.21878570871917
Svetlana,Chobanyan,F,RU,1992,1,28,9.045930938715692,1.5855989514883082,7.576646602081672,7.0,72.05938626648822
Энерго,Металл,M,RU,1992,1,28,6.594614008457007,1.1151437402570976,6.681711232054556,7.0,45.223604697433416
Anastasiya,Startseva,F,RU,2000,1,20,6.348820470102586,-0.9704886536145348,7.214441056222205,7.0,-11.566154891279346
Andrey,Karasikov,M,RU,1964,0,56,10.74096050267405,1.583369920086488,6.76371443677741,7.0,62.33173120303147
Автор,Як,M,RU,1992,1,28,7.990406716445753,1.3525595619760993,6.8299434574604945,7.0,58.39539990092834
Богдан,Жук,M,RU,1964,1,56,8.923889206702828,0.9440703849233966,6.844859880731569,7.0,68.94585774395269
Аня,Гордиенко,F,RU,1992,0,28,7.037806283141688,1.0554422524588032,6.5405697591943355,7.0,25.858046258019673
Эзен,Матин,M,RU,1992,1,28,7.300133799066406,0.8951455826444902,7.1430402798259465,7.0,42.25729827668605
Dasha,Frank,F,RU,1992,0,28,8.88011570501841,-0.036390941137486935,7.270353585323464,7.0,-3.363621079595287
Наталия,Перевалова,F,RU,1953,0,67,6.410261721794263,3.3297266553489933,7.2320757493801695,7.0,78.96155084062904
Диана,Абдуллаева,F,RU,2000,1,20,9.936802254195275,1.3190082177085916,7.719418080919235,7.0,61.801776320677476
Katherine,Savina,F,RU,1953,1,67,7.292118099542321,1.4170987570261138,6.734953934318251,7.0,83.86395981501332
Руслан,Шайдуллин,M,RU,1964,1,56,9.120850496407284,1.7036840672318212,6.879216212140239,7.0,95.99109153742702
Абдулхаким,Гамидов,M,RU,1964,0,56,10.080440717137913,0.6772747403153074,7.043939564262288,7.0,23.738234645931428
Галина,Давыдова,F,RU,2000,0,20,9.51847351457309,-0.2897859131955173,7.125932631158857,7.0,-12.661384901644322
Юля,Крутикова,F,RU,1964,1,56,7.865165992562858,1.0663981778271532,6.996412672544132,7.0,68.8519895877101
Марина,Губанова,F,RU,1964,1,56,11.226655908985208,0.4370789281159477,6.64033401891766,7.0,55.511308963707535
Aleksandr,Domarev,M,RU,1992,1,28,6.529858791301857,1.027850847059438,7.083542374113988,7.0,42.91164244070315
Ксения,Абашева,F,RU,2000,0,20,8.165757161036463,1.4994288517864538,7.183720677552299,7.0,44.36509154689701
Марина,Князева,F,RU,1953,0,67,7.61292907563654,2.2846937830354284,7.243142089399395,7.0,63.95032579872571
Андрей,Андреев,M,RU,1992,1,28,8.063829675695896,1.3073325085264507,6.836063983054396,7.0,57.38887205222642
Елена,Савостина,F,RU,2000,1,20,6.87786080096969,0.2792325717337845,7.0123954958094235,7.0,19.082881096025343
Даша,Демидова,F,RU,2015,1,5,8.301763416817856,0.09360597169681525,6.3672089552719475,7.0,4.025514281178976
Ольга,Трифонова,F,RU,2000,1,20,10.89787200814218,-1.050221869343637,7.170871530547307,7.0,-31.657637507458446
Rk,Cyberlife,M,RU,1992,0,28,8.848619907695594,2.798205361447534,7.558024873463588,7.0,92.0387133061288
Вероника,Смирнова,F,RU,1992,0,28,4.776898890890252,1.1139999542123225,7.3132925184624025,7.0,18.09889344138171
Ангел,Поднебесья,F,RU,1992,0,28,8.223599701975552,0.1579756255085892,6.981401333441256,7.0,2.711836819636809
Мари,Мари,F,RU,1964,1,56,9.342125008195444,0.8725186596972226,6.80137666823965,7.0,67.8921529797107
Dasha,Minnigulova,F,RU,1992,1,28,10.230625578002645,2.362952907511625,7.118515991218997,7.0,109.28098693587603
Максим,Плотников,M,RU,2015,0,5,10.15549053697765,0.7608017078962435,6.660314963403111,7.0,27.03156217673555
Nurya,Garaeva,F,RU,1992,0,28,5.427027006404911,2.1230312280351398,6.859031627653075,7.0,41.51888747112553
Инна,Болгарина,F,RU,2015,1,5,10.385994350223532,3.2970904938119143,6.714024944775631,7.0,131.31477726599823
Любовь,Гаврилюк,F,RU,1992,0,28,10.151036441892092,1.9131100823654956,7.171623876690786,7.0,71.63048126544533
Татьяна,Морозова,F,RU,1992,0,28,7.56454096002752,1.1592103758753927,6.877812011918092,7.0,31.064059880126287
Оксана,Мунгалова,F,RU,2000,0,20,9.76568011740336,1.4469304790624442,6.6151591111732175,7.0,51.35158927125424
Наталья,Лыкова,F,RU,1992,0,28,6.9352219307392025,1.163711428154796,7.017853595393957,7.0,28.454874981260417
Маргарита,Фоталина,F,RU,1964,0,56,7.86046267859823,1.4471216531799946,6.890125527121219,7.0,40.97137030352831
Кнопа,Детские-Товары,F,RU,1992,1,28,8.859717332343589,-0.7561439611537262,7.051210610331058,7.0,-8.060004178154689
